False positive rate,True positive rate,Area
0.0,0.0,88.95
0.0,0.030303030303030304,88.95
0.0,0.045454545454545456,88.95
0.0,0.10606060606060606,88.95
0.0,0.15151515151515152,88.95
0.0,0.18181818181818182,88.95
0.0,0.19696969696969696,88.95
0.018867924528301886,0.25757575757575757,88.95
0.018867924528301886,0.2878787878787879,88.95
0.018867924528301886,0.3181818181818182,88.95
0.018867924528301886,0.3333333333333333,88.95
0.018867924528301886,0.36363636363636365,88.95
0.018867924528301886,0.3787878787878788,88.95
0.018867924528301886,0.4090909090909091,88.95
0.03773584905660377,0.4090909090909091,88.95
0.03773584905660377,0.45454545454545453,88.95
0.03773584905660377,0.48484848484848486,88.95
0.03773584905660377,0.5454545454545454,88.95
0.07547169811320754,0.5606060606060606,88.95
0.09433962264150944,0.5606060606060606,88.95
0.09433962264150944,0.5757575757575758,88.95
0.09433962264150944,0.6363636363636364,88.95
0.09433962264150944,0.6515151515151515,88.95
0.11320754716981132,0.6666666666666666,88.95
0.1320754716981132,0.7121212121212122,88.95
0.1320754716981132,0.7424242424242424,88.95
0.1509433962264151,0.7424242424242424,88.95
0.20754716981132076,0.7575757575757576,88.95
0.20754716981132076,0.7878787878787878,88.95
0.20754716981132076,0.8181818181818182,88.95
0.22641509433962265,0.8333333333333334,88.95
0.24528301886792453,0.8333333333333334,88.95
0.24528301886792453,0.8484848484848485,88.95
0.2830188679245283,0.8636363636363636,88.95
0.2830188679245283,0.8787878787878788,88.95
0.3018867924528302,0.8787878787878788,88.95
0.3018867924528302,0.9090909090909091,88.95
0.32075471698113206,0.9090909090909091,88.95
0.32075471698113206,0.9393939393939394,88.95
0.41509433962264153,0.9393939393939394,88.95
0.41509433962264153,0.9545454545454546,88.95
0.4528301886792453,0.9545454545454546,88.95
0.4528301886792453,0.9696969696969697,88.95
0.4716981132075472,0.9696969696969697,88.95
0.49056603773584906,0.9848484848484849,88.95
0.5283018867924528,0.9848484848484849,88.95
0.5660377358490566,0.9848484848484849,88.95
0.6226415094339622,0.9848484848484849,88.95
0.660377358490566,0.9848484848484849,88.95
0.6792452830188679,0.9848484848484849,88.95
0.7547169811320755,0.9848484848484849,88.95
0.7547169811320755,1.0,88.95
0.9056603773584906,1.0,88.95
0.9811320754716981,1.0,88.95
1.0,1.0,88.95
