False positive rate,True positive rate,Area
0.0,0.0,43.02
0.01694915254237288,0.0,43.02
0.03389830508474576,0.0,43.02
0.03389830508474576,0.016666666666666666,43.02
0.1016949152542373,0.016666666666666666,43.02
0.1016949152542373,0.1,43.02
0.13559322033898305,0.1,43.02
0.13559322033898305,0.13333333333333333,43.02
0.15254237288135594,0.13333333333333333,43.02
0.15254237288135594,0.16666666666666666,43.02
0.1864406779661017,0.16666666666666666,43.02
0.1864406779661017,0.18333333333333332,43.02
0.22033898305084745,0.18333333333333332,43.02
0.22033898305084745,0.21666666666666667,43.02
0.2542372881355932,0.21666666666666667,43.02
0.2542372881355932,0.25,43.02
0.3050847457627119,0.25,43.02
0.3050847457627119,0.26666666666666666,43.02
0.3389830508474576,0.26666666666666666,43.02
0.3389830508474576,0.3,43.02
0.3728813559322034,0.3,43.02
0.3728813559322034,0.31666666666666665,43.02
0.3898305084745763,0.31666666666666665,43.02
0.423728813559322,0.31666666666666665,43.02
0.5084745762711864,0.4166666666666667,43.02
0.5084745762711864,0.45,43.02
0.5254237288135594,0.45,43.02
0.5254237288135594,0.4666666666666667,43.02
0.5932203389830508,0.4666666666666667,43.02
0.5932203389830508,0.5,43.02
0.6440677966101694,0.5,43.02
0.6440677966101694,0.55,43.02
0.6610169491525424,0.55,43.02
0.6610169491525424,0.5666666666666667,43.02
0.6949152542372882,0.5666666666666667,43.02
0.6949152542372882,0.6,43.02
0.7288135593220338,0.6,43.02
0.7288135593220338,0.6166666666666667,43.02
0.7457627118644068,0.6166666666666667,43.02
0.7457627118644068,0.65,43.02
0.7627118644067796,0.65,43.02
0.7627118644067796,0.6666666666666666,43.02
0.8135593220338984,0.6666666666666666,43.02
0.8135593220338984,0.6833333333333333,43.02
0.8305084745762712,0.6833333333333333,43.02
0.8305084745762712,0.7166666666666667,43.02
0.847457627118644,0.7166666666666667,43.02
0.847457627118644,0.7666666666666667,43.02
0.8813559322033898,0.7666666666666667,43.02
0.8813559322033898,0.7833333333333333,43.02
0.8983050847457628,0.7833333333333333,43.02
0.8983050847457628,0.8333333333333334,43.02
0.9152542372881356,0.8333333333333334,43.02
0.9152542372881356,0.8833333333333333,43.02
0.9322033898305084,0.8833333333333333,43.02
0.9322033898305084,0.9166666666666666,43.02
0.9491525423728814,0.9166666666666666,43.02
0.9491525423728814,0.9333333333333333,43.02
0.9661016949152542,0.9333333333333333,43.02
0.9661016949152542,0.9666666666666667,43.02
1.0,0.9666666666666667,43.02
1.0,1.0,43.02
