False positive rate,True positive rate,Area
0.0,0.0,100.0
0.0,0.44386724386724385,100.0
0.0,0.4444444444444444,100.0
0.0,0.44502164502164504,100.0
0.0,0.4458874458874459,100.0
0.0,0.44646464646464645,100.0
0.0,0.447041847041847,100.0
0.0,0.44761904761904764,100.0
0.0,0.44877344877344877,100.0
0.0,0.45021645021645024,100.0
0.0,0.4507936507936508,100.0
0.0,0.4522366522366522,100.0
0.0,0.45281385281385284,100.0
0.0,0.45425685425685425,100.0
0.0,0.4548340548340548,100.0
0.0,0.45685425685425685,100.0
0.0,0.4574314574314574,100.0
0.0,0.46002886002886,100.0
0.0,0.46060606060606063,100.0
0.0,0.4614718614718615,100.0
0.0,0.46204906204906204,100.0
0.0,0.4623376623376623,100.0
0.0,0.4629148629148629,100.0
0.0,0.46320346320346323,100.0
0.0,0.46435786435786436,100.0
0.0,0.4652236652236652,100.0
0.0,0.4663780663780664,100.0
0.0,0.4681096681096681,100.0
0.0,0.4683982683982684,100.0
0.0,0.468975468975469,100.0
0.0,0.4712842712842713,100.0
0.0,0.4733044733044733,100.0
0.0,0.47474747474747475,100.0
0.0,0.4753246753246753,100.0
0.0,0.4764790764790765,100.0
0.0,0.4782106782106782,100.0
0.0,0.47878787878787876,100.0
0.0,0.47994227994227995,100.0
0.0,0.4808080808080808,100.0
0.0,0.4810966810966811,100.0
0.0,0.4816738816738817,100.0
0.0,0.4834054834054834,100.0
0.0,0.4845598845598846,100.0
0.0,0.4857142857142857,100.0
0.0,0.4862914862914863,100.0
0.0,0.48917748917748916,100.0
0.0,0.4897546897546898,100.0
0.0,0.4911976911976912,100.0
0.0,0.49177489177489175,100.0
0.0,0.4923520923520924,100.0
0.0,0.49292929292929294,100.0
0.0,0.4958152958152958,100.0
0.0,0.49668109668109667,100.0
0.0,0.49725829725829723,100.0
0.0,0.49754689754689757,100.0
0.0,0.4987012987012987,100.0
0.0,0.49927849927849927,100.0
0.0,0.49985569985569983,100.0
0.0,0.5021645021645021,100.0
0.0,0.503030303030303,100.0
0.0,0.5036075036075036,100.0
0.0,0.5044733044733045,100.0
0.0,0.5056277056277056,100.0
0.0,0.5062049062049062,100.0
0.0,0.5088023088023088,100.0
0.0,0.5093795093795094,100.0
0.0,0.5105339105339105,100.0
0.0,0.5108225108225108,100.0
0.0,0.5122655122655123,100.0
0.0,0.5131313131313131,100.0
0.0,0.5137085137085137,100.0
0.0,0.5154401154401155,100.0
0.0,0.5165945165945166,100.0
0.0,0.5171717171717172,100.0
0.0,0.5174603174603175,100.0
0.0,0.5186147186147186,100.0
0.0,0.5197691197691198,100.0
0.0,0.5200577200577201,100.0
0.0,0.5206349206349207,100.0
0.0,0.5223665223665224,100.0
0.0,0.5232323232323233,100.0
0.0,0.5238095238095238,100.0
0.0,0.5246753246753246,100.0
0.0,0.5252525252525253,100.0
0.0,0.5261183261183261,100.0
0.0,0.5266955266955267,100.0
0.0,0.5278499278499279,100.0
0.0,0.5287157287157287,100.0
0.0,0.529004329004329,100.0
0.0,0.5295815295815296,100.0
0.0,0.5298701298701298,100.0
0.0,0.5304473304473305,100.0
0.0,0.5307359307359307,100.0
0.0,0.5313131313131313,100.0
0.0,0.5318903318903319,100.0
0.0,0.5330447330447331,100.0
0.0,0.5336219336219337,100.0
0.0,0.5341991341991342,100.0
0.0,0.5353535353535354,100.0
0.0,0.5376623376623376,100.0
0.0,0.5382395382395382,100.0
0.0,0.5391053391053391,100.0
0.0,0.5396825396825397,100.0
0.0,0.5402597402597402,100.0
0.0,0.5414141414141415,100.0
0.0,0.5437229437229437,100.0
0.0,0.5448773448773448,100.0
0.0,0.5454545454545454,100.0
0.0,0.5457431457431458,100.0
0.0,0.5463203463203463,100.0
0.0,0.5477633477633478,100.0
0.0,0.5483405483405484,100.0
0.0,0.5492063492063493,100.0
0.0,0.5497835497835498,100.0
0.0,0.550937950937951,100.0
0.0,0.5515151515151515,100.0
0.0,0.5518037518037519,100.0
0.0,0.5526695526695526,100.0
0.0,0.5538239538239538,100.0
0.0,0.5544011544011545,100.0
0.0,0.5546897546897547,100.0
0.0,0.5558441558441558,100.0
0.0,0.5564213564213564,100.0
0.0,0.5572871572871573,100.0
0.0,0.5575757575757576,100.0
0.0,0.5581529581529582,100.0
0.0,0.5584415584415584,100.0
0.0,0.5595959595959596,100.0
0.0,0.5604617604617604,100.0
0.0,0.561038961038961,100.0
0.0,0.5621933621933622,100.0
0.0,0.563059163059163,100.0
0.0,0.5642135642135642,100.0
0.0,0.565945165945166,100.0
0.0,0.5662337662337662,100.0
0.0,0.5670995670995671,100.0
0.0,0.5676767676767677,100.0
0.0,0.567965367965368,100.0
0.0,0.5705627705627706,100.0
0.0,0.5717171717171717,100.0
0.0,0.5725829725829726,100.0
0.0,0.5728715728715729,100.0
0.0,0.5734487734487734,100.0
0.0,0.5751803751803751,100.0
0.0,0.5754689754689755,100.0
0.0,0.576046176046176,100.0
0.0,0.5769119769119769,100.0
0.0,0.5772005772005772,100.0
0.0,0.5777777777777777,100.0
0.0,0.5780663780663781,100.0
0.0,0.578932178932179,100.0
0.0,0.5792207792207792,100.0
0.0,0.5803751803751803,100.0
0.0,0.5806637806637807,100.0
0.0,0.5812409812409812,100.0
0.0,0.5821067821067821,100.0
0.0,0.5826839826839827,100.0
0.0,0.5838383838383838,100.0
0.0,0.5855699855699855,100.0
0.0,0.5861471861471862,100.0
0.0,0.5878787878787879,100.0
0.0,0.589033189033189,100.0
0.0,0.5913419913419914,100.0
0.0,0.591919191919192,100.0
0.0,0.5922077922077922,100.0
0.0,0.5927849927849927,100.0
0.0,0.5936507936507937,100.0
0.0,0.5945165945165946,100.0
0.0,0.5950937950937951,100.0
0.0,0.5962481962481962,100.0
0.0,0.5968253968253968,100.0
0.0,0.5985569985569985,100.0
0.0,0.6002886002886003,100.0
0.0,0.602020202020202,100.0
0.0,0.6023088023088023,100.0
0.0,0.6034632034632035,100.0
0.0,0.6037518037518037,100.0
0.0,0.6046176046176046,100.0
0.0,0.604906204906205,100.0
0.0,0.6054834054834055,100.0
0.0,0.606926406926407,100.0
0.0,0.6072150072150072,100.0
0.0,0.6089466089466089,100.0
0.0,0.6098124098124098,100.0
0.0,0.6101010101010101,100.0
0.0,0.6106782106782107,100.0
0.0,0.6109668109668109,100.0
0.0,0.6118326118326118,100.0
0.0,0.6124098124098124,100.0
0.0,0.6126984126984127,100.0
0.0,0.6135642135642135,100.0
0.0,0.6152958152958153,100.0
0.0,0.6161616161616161,100.0
0.0,0.6173160173160173,100.0
0.0,0.6181818181818182,100.0
0.0,0.6187590187590187,100.0
0.0,0.6196248196248196,100.0
0.0,0.6202020202020202,100.0
0.0,0.6210678210678211,100.0
0.0,0.6213564213564213,100.0
0.0,0.6230880230880231,100.0
0.0,0.6242424242424243,100.0
0.0,0.6253968253968254,100.0
0.0,0.625974025974026,100.0
0.0,0.6265512265512265,100.0
0.0,0.6277056277056277,100.0
0.0,0.627994227994228,100.0
0.0,0.6288600288600289,100.0
0.0,0.63001443001443,100.0
0.0,0.6303030303030303,100.0
0.0,0.6314574314574315,100.0
0.0,0.6323232323232323,100.0
0.0,0.6329004329004329,100.0
0.0,0.6340548340548341,100.0
0.0,0.6346320346320347,100.0
0.0,0.6354978354978355,100.0
0.0,0.6372294372294373,100.0
0.0,0.638095238095238,100.0
0.0,0.6386724386724387,100.0
0.0,0.6398268398268399,100.0
0.0,0.6406926406926406,100.0
0.0,0.6412698412698413,100.0
0.0,0.6421356421356421,100.0
0.0,0.6438672438672439,100.0
0.0,0.6447330447330447,100.0
0.0,0.6453102453102453,100.0
0.0,0.6458874458874458,100.0
0.0,0.6467532467532467,100.0
0.0,0.6473304473304473,100.0
0.0,0.6476190476190476,100.0
0.0,0.6481962481962482,100.0
0.0,0.649062049062049,100.0
0.0,0.6507936507936508,100.0
0.0,0.6513708513708514,100.0
0.0,0.6519480519480519,100.0
0.0,0.6533910533910534,100.0
0.0,0.6545454545454545,100.0
0.0,0.6554112554112554,100.0
0.0,0.655988455988456,100.0
0.0,0.6562770562770562,100.0
0.0,0.6568542568542568,100.0
0.0,0.658008658008658,100.0
0.0,0.6585858585858586,100.0
0.0,0.6606060606060606,100.0
0.0,0.6611832611832612,100.0
0.0,0.6614718614718614,100.0
0.0,0.662049062049062,100.0
0.0,0.6632034632034632,100.0
0.0,0.664069264069264,100.0
0.0,0.6643578643578644,100.0
0.0,0.6655122655122655,100.0
0.0,0.6660894660894661,100.0
0.0,0.6666666666666666,100.0
0.0,0.6675324675324675,100.0
0.0,0.6686868686868687,100.0
0.0,0.6695526695526696,100.0
0.0,0.6701298701298701,100.0
0.0,0.6704184704184705,100.0
0.0,0.670995670995671,100.0
0.0,0.6735930735930736,100.0
0.0,0.6741702741702742,100.0
0.0,0.675036075036075,100.0
0.0,0.6753246753246753,100.0
0.0,0.6759018759018759,100.0
0.0,0.6776334776334776,100.0
0.0,0.67994227994228,100.0
0.0,0.6802308802308802,100.0
0.0,0.6813852813852814,100.0
0.0,0.681962481962482,100.0
0.0,0.6836940836940837,100.0
0.0,0.6842712842712843,100.0
0.0,0.6854256854256854,100.0
0.0,0.686002886002886,100.0
0.0,0.6862914862914863,100.0
0.0,0.6871572871572872,100.0
0.0,0.6883116883116883,100.0
0.0,0.6891774891774892,100.0
0.0,0.6894660894660894,100.0
0.0,0.69004329004329,100.0
0.0,0.6903318903318904,100.0
0.0,0.6926406926406926,100.0
0.0,0.6932178932178932,100.0
0.0,0.6937950937950937,100.0
0.0,0.6955266955266955,100.0
0.0,0.6966810966810967,100.0
0.0,0.6972582972582972,100.0
0.0,0.6978354978354978,100.0
0.0,0.6981240981240981,100.0
0.0,0.6987012987012987,100.0
0.0,0.6995670995670996,100.0
0.0,0.7004329004329004,100.0
0.0,0.7015873015873015,100.0
0.0,0.7021645021645022,100.0
0.0,0.703030303030303,100.0
0.0,0.7038961038961039,100.0
0.0,0.7044733044733045,100.0
0.0,0.7053391053391054,100.0
0.0,0.7064935064935065,100.0
0.0,0.7076479076479076,100.0
0.0,0.7085137085137085,100.0
0.0,0.7102453102453102,100.0
0.0,0.7105339105339106,100.0
0.0,0.7128427128427128,100.0
0.0,0.7134199134199134,100.0
0.0,0.7137085137085137,100.0
0.0,0.7145743145743145,100.0
0.0,0.7157287157287158,100.0
0.0,0.7163059163059163,100.0
0.0,0.7165945165945166,100.0
0.0,0.7171717171717171,100.0
0.0,0.7177489177489178,100.0
0.0,0.7183261183261184,100.0
0.0,0.7186147186147186,100.0
0.0,0.7197691197691197,100.0
0.0,0.7200577200577201,100.0
0.0,0.7217893217893218,100.0
0.0,0.7229437229437229,100.0
0.0,0.7238095238095238,100.0
0.0,0.7249639249639249,100.0
0.0,0.7258297258297258,100.0
0.0,0.726984126984127,100.0
0.0,0.7292929292929293,100.0
0.0,0.7298701298701299,100.0
0.0,0.7307359307359307,100.0
0.0,0.7318903318903319,100.0
0.0,0.7327561327561327,100.0
0.0,0.7333333333333333,100.0
0.0,0.7341991341991342,100.0
0.0,0.7347763347763347,100.0
0.0,0.7359307359307359,100.0
0.0,0.7376623376623377,100.0
0.0,0.7382395382395383,100.0
0.0,0.7391053391053392,100.0
0.0,0.7414141414141414,100.0
0.0,0.741991341991342,100.0
0.0,0.7437229437229437,100.0
0.0,0.7443001443001444,100.0
0.0,0.7457431457431457,100.0
0.0,0.7463203463203463,100.0
0.0,0.7477633477633477,100.0
0.0,0.7483405483405483,100.0
0.0,0.7486291486291486,100.0
0.0,0.7494949494949495,100.0
0.0,0.7497835497835498,100.0
0.0,0.7503607503607503,100.0
0.0,0.7512265512265512,100.0
0.0,0.7523809523809524,100.0
0.0,0.7529581529581529,100.0
0.0,0.7544011544011544,100.0
0.0,0.7552669552669553,100.0
0.0,0.7564213564213564,100.0
0.0,0.7575757575757576,100.0
0.0,0.7581529581529581,100.0
0.0,0.759018759018759,100.0
0.0,0.7598845598845598,100.0
0.0,0.7601731601731602,100.0
0.0,0.7619047619047619,100.0
0.0,0.7621933621933622,100.0
0.0,0.7627705627705628,100.0
0.0,0.7630591630591631,100.0
0.0,0.7636363636363637,100.0
0.0,0.7639249639249639,100.0
0.0,0.7645021645021645,100.0
0.0,0.765079365079365,100.0
0.0,0.7662337662337663,100.0
0.0,0.7665223665223665,100.0
0.0,0.7673881673881674,100.0
0.0,0.7685425685425685,100.0
0.0,0.7694083694083694,100.0
0.0,0.7702741702741702,100.0
0.0,0.7737373737373737,100.0
0.0,0.7754689754689754,100.0
0.0,0.7763347763347763,100.0
0.0,0.7769119769119769,100.0
0.0,0.7786435786435787,100.0
0.0,0.7792207792207793,100.0
0.0,0.7803751803751804,100.0
0.0,0.7815295815295815,100.0
0.0,0.7823953823953824,100.0
0.0,0.782972582972583,100.0
0.0,0.7838383838383839,100.0
0.0,0.7841269841269841,100.0
0.0,0.7847041847041847,100.0
0.0,0.7881673881673882,100.0
0.0,0.7916305916305917,100.0
0.0,0.7924963924963925,100.0
0.0,0.793939393939394,100.0
0.0,0.7942279942279943,100.0
0.0,0.7950937950937951,100.0
0.0,0.7953823953823954,100.0
0.0,0.7968253968253968,100.0
0.0,0.7974025974025974,100.0
0.0,0.7982683982683982,100.0
0.0,0.7997113997113997,100.0
0.0,0.8,100.0
0.0,0.8005772005772006,100.0
0.0,0.8017316017316017,100.0
0.0,0.802020202020202,100.0
0.0,0.8037518037518038,100.0
0.0,0.8043290043290043,100.0
0.0,0.8046176046176046,100.0
0.0,0.8051948051948052,100.0
0.0,0.8054834054834055,100.0
0.0,0.806060606060606,100.0
0.0,0.8063492063492064,100.0
0.0,0.8075036075036075,100.0
0.0,0.8080808080808081,100.0
0.0,0.808946608946609,100.0
0.0,0.8095238095238095,100.0
0.0,0.8106782106782107,100.0
0.0,0.8115440115440116,100.0
0.0,0.8118326118326118,100.0
0.0,0.8126984126984127,100.0
0.0,0.8138528138528138,100.0
0.0,0.8144300144300144,100.0
0.0,0.815007215007215,100.0
0.0,0.8176046176046176,100.0
0.0,0.8181818181818182,100.0
0.0,0.8184704184704185,100.0
0.0,0.8193362193362194,100.0
0.0,0.8199134199134199,100.0
0.0,0.8202020202020202,100.0
0.0,0.8207792207792208,100.0
0.0,0.8213564213564214,100.0
0.0,0.821933621933622,100.0
0.0,0.8233766233766234,100.0
0.0,0.823953823953824,100.0
0.0,0.8245310245310246,100.0
0.0,0.8251082251082251,100.0
0.0,0.825974025974026,100.0
0.0,0.8265512265512266,100.0
0.0,0.8268398268398268,100.0
0.0,0.8274170274170274,100.0
0.0,0.8285714285714286,100.0
0.0,0.8291486291486292,100.0
0.0,0.8317460317460318,100.0
0.0,0.8329004329004329,100.0
0.0,0.834054834054834,100.0
0.0,0.8346320346320346,100.0
0.0,0.8357864357864357,100.0
0.0,0.8363636363636363,100.0
0.0,0.8375180375180376,100.0
0.0,0.8380952380952381,100.0
0.0,0.8386724386724387,100.0
0.0,0.8392496392496392,100.0
0.0,0.8401154401154401,100.0
0.0,0.8406926406926407,100.0
0.0,0.8412698412698413,100.0
0.0,0.8424242424242424,100.0
0.0,0.8432900432900433,100.0
0.0,0.8444444444444444,100.0
0.0,0.8461760461760461,100.0
0.0,0.8464646464646465,100.0
0.0,0.847041847041847,100.0
0.0,0.8479076479076479,100.0
0.0,0.8484848484848485,100.0
0.0,0.8490620490620491,100.0
0.0,0.8502164502164502,100.0
0.0,0.8507936507936508,100.0
0.0,0.8522366522366522,100.0
0.0,0.8545454545454545,100.0
0.0,0.8548340548340548,100.0
0.0,0.855988455988456,100.0
0.0,0.8568542568542569,100.0
0.0,0.858008658008658,100.0
0.0,0.8585858585858586,100.0
0.0,0.8588744588744589,100.0
0.0,0.86002886002886,100.0
0.0,0.8617604617604617,100.0
0.0,0.862914862914863,100.0
0.0,0.8640692640692641,100.0
0.0,0.8663780663780664,100.0
0.0,0.8672438672438673,100.0
0.0,0.8678210678210678,100.0
0.0,0.8683982683982684,100.0
0.0,0.8695526695526695,100.0
0.0,0.8701298701298701,100.0
0.0,0.8707070707070707,100.0
0.0,0.8712842712842713,100.0
0.0,0.8733044733044732,100.0
0.0,0.8750360750360751,100.0
0.0,0.8753246753246753,100.0
0.0,0.8764790764790765,100.0
0.0,0.8773448773448773,100.0
0.0,0.8779220779220779,100.0
0.0,0.8790764790764791,100.0
0.0,0.8808080808080808,100.0
0.0,0.8816738816738817,100.0
0.0,0.881962481962482,100.0
0.0,0.8828282828282829,100.0
0.0,0.883982683982684,100.0
0.0,0.8845598845598845,100.0
0.0,0.8848484848484849,100.0
0.0,0.8857142857142857,100.0
0.0,0.8862914862914862,100.0
0.0,0.8865800865800866,100.0
0.0,0.8877344877344877,100.0
0.0,0.8894660894660895,100.0
0.0,0.8906204906204906,100.0
0.0,0.8911976911976912,100.0
0.0,0.8920634920634921,100.0
0.0,0.8932178932178932,100.0
0.0,0.894083694083694,100.0
0.0,0.8952380952380953,100.0
0.0,0.8963924963924964,100.0
0.0,0.8972582972582973,100.0
0.0,0.8975468975468975,100.0
0.0,0.8992784992784992,100.0
0.0,0.9007215007215007,100.0
0.0,0.901010101010101,100.0
0.0,0.9021645021645022,100.0
0.0,0.9027417027417027,100.0
0.0,0.9038961038961039,100.0
0.0,0.9047619047619048,100.0
0.0,0.9050505050505051,100.0
0.0,0.9062049062049062,100.0
0.0,0.907070707070707,100.0
0.0,0.9073593073593074,100.0
0.0,0.9079365079365079,100.0
0.0,0.9096681096681096,100.0
0.0,0.9102453102453102,100.0
0.0,0.9105339105339105,100.0
0.0,0.9111111111111111,100.0
0.0,0.9113997113997114,100.0
0.0,0.9128427128427128,100.0
0.0,0.9131313131313131,100.0
0.0,0.9137085137085137,100.0
0.0,0.913997113997114,100.0
0.0,0.9157287157287157,100.0
0.0,0.9171717171717172,100.0
0.0,0.9183261183261183,100.0
0.0,0.92005772005772,100.0
0.0,0.9212121212121213,100.0
0.0,0.922077922077922,100.0
0.0,0.9232323232323232,100.0
0.0,0.9235209235209235,100.0
0.0,0.9240981240981241,100.0
0.0,0.924963924963925,100.0
0.0,0.9261183261183261,100.0
0.0,0.9264069264069265,100.0
0.0,0.926984126984127,100.0
0.0,0.9281385281385282,100.0
0.0,0.9287157287157287,100.0
0.0,0.9295815295815296,100.0
0.0,0.9298701298701298,100.0
0.0,0.9316017316017317,100.0
0.0,0.9333333333333333,100.0
0.0,0.9336219336219336,100.0
0.0,0.9347763347763348,100.0
0.0,0.935064935064935,100.0
0.0,0.9356421356421356,100.0
0.0,0.9365079365079365,100.0
0.0,0.9376623376623376,100.0
0.0,0.9393939393939394,100.0
0.0,0.93997113997114,100.0
0.0,0.9402597402597402,100.0
0.0,0.9408369408369408,100.0
0.0,0.9417027417027417,100.0
0.0,0.9422799422799423,100.0
0.0,0.9448773448773449,100.0
0.0,0.9454545454545454,100.0
0.0,0.946031746031746,100.0
0.0,0.9471861471861471,100.0
0.0,0.9477633477633478,100.0
0.0,0.9483405483405484,100.0
0.0,0.9497835497835497,100.0
0.0,0.9503607503607504,100.0
0.0,0.9515151515151515,100.0
0.0,0.9520923520923521,100.0
0.0,0.9544011544011544,100.0
0.0,0.9549783549783549,100.0
0.0,0.9558441558441558,100.0
0.0,0.956998556998557,100.0
0.0,0.9572871572871573,100.0
0.0,0.9578643578643579,100.0
0.0,0.9587301587301588,100.0
0.0,0.9593073593073593,100.0
0.0,0.9595959595959596,100.0
0.0,0.9601731601731601,100.0
0.0,0.9607503607503608,100.0
0.0,0.9619047619047619,100.0
0.0,0.9621933621933622,100.0
0.0,0.9633477633477634,100.0
0.0,0.9656565656565657,100.0
0.0,0.9668109668109668,100.0
0.0,0.9679653679653679,100.0
0.0,0.9688311688311688,100.0
0.0,0.9696969696969697,100.0
0.0,0.9702741702741703,100.0
0.0,0.9714285714285714,100.0
0.0,0.9722943722943723,100.0
0.0,0.9734487734487735,100.0
0.0,0.9743145743145744,100.0
0.0,0.9751803751803751,100.0
0.0,0.9754689754689755,100.0
0.0,0.9763347763347764,100.0
0.0,0.9766233766233766,100.0
0.0,0.9774891774891775,100.0
0.0,0.9780663780663781,100.0
0.0,0.9792207792207792,100.0
0.0,0.9797979797979798,100.0
0.0,0.9809523809523809,100.0
0.0,0.9818181818181818,100.0
0.0,0.9823953823953824,100.0
0.0,0.9835497835497835,100.0
0.0,0.9861471861471861,100.0
0.0,0.9867243867243867,100.0
0.0,0.987012987012987,100.0
0.0,0.9875901875901876,100.0
0.0,0.9878787878787879,100.0
